"","Year","Origin","percentDelayedFlights","percentTotalFlights","avgDelayTime","Origin2"
"811",2006,"SHV",0.829126213592233,0.0002575,9.90866510538642,"Other"
"812",2006,"SIT",0.982456140350877,5.7e-05,8.22321428571429,"Other"
"813",2006,"SJC",0.838961038961039,0.0021175,7.21531100478469,"Other"
"814",2006,"SJT",0.953125,6.4e-05,6.52459016393443,"Other"
"815",2006,"SJU",0.935731132075472,0.000848,6.74921235034657,"Other"
"816",2006,"SLC",0.876154319720911,0.004873,7.32134910411055,"Other"
"817",2006,"SMF",0.804308331170516,0.0019265,9.80348499515973,"Other"
"818",2006,"SMX",0.957627118644068,5.9e-05,5.3716814159292,"Other"
"819",2006,"SNA",0.868155815853991,0.0018355,7.1515531848133,"Other"
"820",2006,"SOP",0.818181818181818,5.5e-06,16.7777777777778,"Other"
"821",2006,"SPI",0.917355371900826,6.05e-05,10.3783783783784,"Other"
"822",2006,"SPS",0.901840490797546,8.15e-05,0.156462585034014,"Other"
"823",2006,"SRQ",0.874015748031496,0.000254,8.34009009009009,"Other"
"824",2006,"STL",0.846542261251372,0.0022775,10.2227697095436,"Other"
"825",2006,"STT",0.933014354066986,0.0001045,6.87692307692308,"Other"
"826",2006,"STX",0.96551724137931,1.45e-05,11.0357142857143,"Other"
"827",2006,"SUN",0.908629441624365,9.85e-05,-1.30167597765363,"Other"
"828",2006,"SWF",0.949367088607595,3.95e-05,21.5733333333333,"Other"
"829",2006,"SYR",0.892609699769053,0.000433,11.4036222509702,"Other"
"830",2006,"TEX",0.7,1e-05,3.14285714285714,"Other"
"831",2006,"TLH",0.877272727272727,0.00011,11.580310880829,"Other"
"832",2006,"TOL",0.866666666666667,0.00012,4.63461538461539,"Other"
"833",2006,"TPA",0.869507825759004,0.0026515,9.34374322272826,"Other"
"834",2006,"TRI",0.727272727272727,4.4e-05,18.75,"Other"
"835",2006,"TTN",0.75,2e-06,13.3333333333333,"Other"
"836",2006,"TUL",0.821660181582361,0.000771,11.0110497237569,"Other"
"837",2006,"TUP",0.755555555555556,2.25e-05,2.82352941176471,"Other"
"838",2006,"TUS",0.818893236444941,0.0008945,8.50443686006826,"Other"
"839",2006,"TVC",0.91304347826087,0.000138,19.5674603174603,"Other"
"840",2006,"TWF",0.941935483870968,7.75e-05,-1.76027397260274,"Other"
"841",2006,"TXK",0.932432432432432,3.7e-05,1.63768115942029,"Other"
"842",2006,"TYR",0.925925925925926,5.4e-05,3.74,"Other"
"843",2006,"TYS",0.861224489795918,0.0003675,11.3838862559242,"Other"
"844",2006,"VLD",0.685393258426966,4.45e-05,32.5737704918033,"Other"
"845",2006,"VPS",0.841379310344828,0.0002175,10.6803278688525,"Other"
"846",2006,"WRG",0.927272727272727,2.75e-05,10.078431372549,"Other"
"847",2006,"WYS",1,1.05e-05,-6.42857142857143,"Other"
"848",2006,"XNA",0.847583643122677,0.0004035,16.6359649122807,"Other"
"849",2006,"YAK",1,2.35e-05,-4.93617021276596,"Other"
"850",2006,"YUM",0.856459330143541,0.0001045,8.8659217877095,"Other"
"851",2007,"ABE",0.845360824742268,0.000194,10.4359756097561,"Other"
"852",2007,"ABI",0.898989898989899,9.9e-05,16.9775280898876,"Other"
"853",2007,"ABQ",0.916697657121607,0.0013445,9.26612576064909,"Other"
"854",2007,"ABY",0.705263157894737,4.75e-05,16.4776119402985,"Other"
"855",2007,"ACK",0.769230769230769,1.3e-05,60.8,"Other"
"856",2007,"ACT",0.881720430107527,9.3e-05,7.39634146341463,"Other"
"857",2007,"ACV",0.905138339920949,0.0001265,13.3842794759825,"Other"
"858",2007,"ACY",0.588235294117647,2.55e-05,38.2,"Other"
"859",2007,"ADK",0.8,2.5e-06,43.75,"Other"
"860",2007,"ADQ",0.958333333333333,2.4e-05,10.1304347826087,"Other"
"861",2007,"AEX",0.84037558685446,0.0001065,15.9329608938547,"Other"
"862",2007,"AGS",0.7625,8e-05,23.0245901639344,"Other"
"863",2007,"AKN",0.869565217391304,1.15e-05,23.3,"Other"
"864",2007,"ALB",0.882647943831494,0.0004985,10.6488636363636,"Other"
"865",2007,"ALO",0.88,1.25e-05,15.8636363636364,"Other"
"866",2007,"AMA",0.910020449897751,0.0002445,8.68988764044944,"Other"
"867",2007,"ANC",0.936470588235294,0.0006375,11.9388609715243,"Other"
"868",2007,"APF",0.615384615384615,2.6e-05,41.1875,"Other"
"869",2007,"ASE",0.855191256830601,0.000183,8.66773162939297,"Other"
"870",2007,"ATL",0.873602350917431,0.013952,16.3842146285433,"Other"
"871",2007,"ATW",0.778588807785888,0.0002055,12.171875,"Other"
"872",2007,"AUS",0.900398406374502,0.001757,7.51548672566372,"Other"
"873",2007,"AVL",0.847328244274809,0.000131,28.0135135135135,"Other"
"874",2007,"AVP",0.806451612903226,9.3e-05,11.24,"Other"
"875",2007,"AZO",0.883720930232558,0.000172,14.1052631578947,"Other"
"876",2007,"BDL",0.903052064631957,0.001114,11.0238568588469,"Other"
"877",2007,"BET",0.981818181818182,2.75e-05,1.98148148148148,"Other"
"878",2007,"BFL",0.902173913043478,0.000184,2.60843373493976,"Other"
"879",2007,"BGM",0.898305084745763,2.95e-05,7.0377358490566,"Other"
"880",2007,"BGR",0.888888888888889,0.000135,13.325,"Other"
"881",2007,"BHM",0.890062111801242,0.000805,10.9713886950454,"Other"
"882",2007,"BIL",0.925,0.00016,11.8581081081081,"Other"
"883",2007,"BIS",0.933673469387755,9.8e-05,7.50273224043716,"Other"
"884",2007,"BJI",0.6,2.5e-06,70.3333333333333,"Other"
"885",2007,"BLI",0.925,2e-05,7.54054054054054,"Other"
"886",2007,"BMI",0.866412213740458,0.000131,14.3392070484581,"Other"
"887",2007,"BNA",0.896922325354177,0.002047,12.9245642701525,"Other"
"888",2007,"BOI",0.913951545530493,0.0005985,7.8436928702011,"Other"
"889",2007,"BOS",0.883286972647195,0.004314,13.9548615667235,"Other"
"890",2007,"BPT",0.91304347826087,1.15e-05,-0.619047619047619,"Other"
"891",2007,"BQK",0.693333333333333,3.75e-05,12.4230769230769,"Other"
"892",2007,"BQN",0.929411764705882,4.25e-05,5.78481012658228,"Other"
"893",2007,"BRO",0.9375,6.4e-05,8.43333333333333,"Other"
"894",2007,"BRW",0.9,3e-05,17.5555555555556,"Other"
"895",2007,"BTM",0.945454545454545,2.75e-05,7.48076923076923,"Other"
"896",2007,"BTR",0.884785819793205,0.0003385,16.3439065108514,"Other"
"897",2007,"BTV",0.869731800766284,0.000261,15.4933920704846,"Other"
